VALUE
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.6403657724505327
0.6403657724505327
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.07555532864144779
0.07555532864144779
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.05517199919668527
0.05517199919668527
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.13200176845237727
0.13200176845237727
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.11116296149110913
0.11116296149110913
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.4338986090069971
0.4338986090069971
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.7
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.07
0.07
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.11409775307557837
0.11409775307557837
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.4
0.35
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.20012222276005615
0.20012222276005615
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.9
0.81
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.1971539375742791
0.1971539375742791
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.04829585532336653
0.04829585532336653
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.07427435312024352
0.07427435312024352
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.4
0.35
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.4801185570000001
0.420103737
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.05849327894925863
0.05849327894925863
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.12091364681498754
0.12091364681498754
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.448859013
0.392751637
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.8
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.12776382546930493
0.12776382546930493
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.017659760651970124
0.017659760651970124
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.8
0.7
0.6
0.7
0.65
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.1974410105778709
0.1974410105778709
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.84
0.81
0.2
0.8
0.7
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.61
0.7
0.655
0.85
0.7
0.85
0.85
0.8
0.8
0.95
0.85
0.91
0.15
0.15
0.97
0.97
0.8
0.8
0.98
0.98
0.98
0.98
0.6403657724505327
0.6403657724505327
0.85
0.89
0.86
0.85
0.98
0.15
0.15
0.97
0.97
0.8
0.8
0.7
0.61
0.7
