VALUE
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
1.0
1.0
1.0
25.0
25.0
25.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
50.0
60.0
25.0
25.0
25.0
1.0
25.0
25.0
25.0
25.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
50.0
60.0
25.0
1.0
1.0
1.0
25.0
25.0
1.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
50.0
60.0
1.0
1.0
25.0
25.0
1.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
25.0
25.0
25.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
50.0
60.0
1.0
1.0
1.0
25.0
25.0
1.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
80.0
80.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
50.0
25.0
1.0
1.0
1.0
25.0
25.0
1.0
25.0
25.0
25.0
25.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
30.0
80.0
80.0
80.0
80.0
1.0
1.0
30.0
25.0
25.0
30.0
5.0
25.0
25.0
20.0
20.0
30.0
25.0
1.0
1.0
1.0
25.0
25.0
25.0
25.0
25.0
25.0
1.0
25.0
30.0
1.0
1.0
20.0
1.0
1.0
30.0
25.0
35.0
30.0
1.0
1.0
25.0
40.0
30.0
30.0
1.0
1.0
1.0
1.0
40.0
1.0
30.0
25.0
25.0
25.0
20.0
20.0
30.0
